date,USD_JPY,EUR_JPY
2025-04-29,142.69,162.28
2025-04-30,143.04,162.68
2025-05-02,144.52,163.93
2025-05-05,143.87,163.19
2025-05-06,142.73,161.64
2025-05-07,143.39,162.89
2025-05-08,144.68,163.45
2025-05-09,145.18,163.36
2025-05-12,148.08,164.46
2025-05-13,148.14,164.61
2025-05-14,146.25,164.01
2025-05-15,146.0,163.3
2025-05-16,145.66,163.05
2025-05-19,144.97,163.26
2025-05-20,144.64,162.59
2025-05-21,143.77,162.76
2025-05-22,143.42,162.19
2025-05-23,142.58,161.13
2025-05-26,142.9,162.63
2025-05-27,144.17,163.72
2025-05-28,144.41,163.43
2025-05-29,144.91,163.47
2025-05-30,143.72,162.96
2025-06-02,142.73,162.98
2025-06-03,143.16,163.0
2025-06-04,144.19,164.15
2025-06-05,143.27,163.66
2025-06-06,144.26,164.62
2025-06-09,144.5,164.88
2025-06-10,144.57,165.23
2025-06-11,145.34,166.17
2025-06-12,143.73,166.64
2025-06-13,144.15,165.94
2025-06-16,144.19,166.89
2025-06-17,144.67,167.35
2025-06-18,144.83,166.67
2025-06-19,145.67,167.2
2025-06-20,145.61,167.67
2025-06-23,147.55,169.27
2025-06-24,144.97,168.27
2025-06-25,145.78,169.07
2025-06-26,144.44,168.92
2025-06-27,144.6,169.24
2025-06-30,144.34,169.17
2025-07-01,142.85,168.7
2025-07-02,144.15,169.45
2025-07-03,143.93,169.58
2025-07-04,144.4,169.92
2025-07-07,145.56,170.71
2025-07-08,146.53,171.7
2025-07-09,146.72,171.63
2025-07-10,146.32,171.33
2025-07-11,147.06,171.81
2025-07-14,147.37,172.27
2025-07-15,147.95,172.58
2025-07-16,148.73,172.56
2025-07-17,148.79,172.28
2025-07-18,148.45,172.94
2025-07-21,147.44,172.02
2025-07-22,147.17,172.17
2025-07-23,146.28,171.53
2025-07-24,146.5,172.22
2025-07-25,147.65,173.11
2025-07-28,148.15,172.65
2025-07-29,148.77,171.58
2025-07-30,148.31,170.96
2025-07-31,149.85,171.52
2025-08-01,150.48,171.61
2025-08-04,147.38,170.45
2025-08-05,147.6,170.42
2025-08-06,147.55,171.22
2025-08-07,147.38,171.6
2025-08-08,147.82,172.18
2025-08-11,147.87,171.86
2025-08-12,148.46,172.3
2025-08-13,147.27,172.47
2025-08-14,146.54,171.3
2025-08-15,147.0,171.81
2025-08-18,147.58,172.27
2025-08-19,147.81,172.67
2025-08-20,147.43,171.77
2025-08-21,147.86,172.09
2025-08-22,148.69,172.6
2025-08-25,147.35,172.36
2025-08-26,147.37,171.77
2025-08-27,148.05,171.63
2025-08-28,146.87,171.48
2025-08-29,147.3,171.72
2025-09-01,147.22,172.47
2025-09-02,148.63,173.1
2025-09-03,148.61,173.17
2025-09-04,148.33,172.76
2025-09-05,147.98,173.09
2025-09-08,147.84,173.39
2025-09-09,146.76,172.36
2025-09-10,147.49,172.67
2025-09-11,147.95,172.88
2025-09-12,147.92,173.33
2025-09-15,147.36,173.38
2025-09-16,146.99,173.55
2025-09-17,146.39,173.28
2025-09-18,147.44,174.24
2025-09-19,148.08,173.79
2025-09-22,147.84,174.17
2025-09-23,147.8,174.3
2025-09-24,148.44,174.51
2025-09-25,148.82,174.7
2025-09-26,149.75,174.79
2025-09-29,148.75,174.38
2025-09-30,147.99,173.76
2025-10-01,147.11,172.47
2025-10-02,146.78,172.53
2025-10-03,147.35,172.9
2025-10-06,150.04,175.22
2025-10-07,150.91,176.05
2025-10-08,152.69,177.53
2025-10-09,152.79,177.4
2025-10-10,152.54,176.46
2025-10-13,152.11,175.98
2025-10-14,152.1,175.72
2025-10-15,151.55,176.13
2025-10-16,151.28,176.23
2025-10-17,150.42,175.7
2025-10-20,150.76,175.71
2025-10-21,152.02,176.45
2025-10-22,151.83,175.92
2025-10-23,152.63,176.94
2025-10-24,152.9,177.55
2025-10-27,152.86,177.93
2025-10-28,152.29,177.11
2025-10-29,152.17,177.07
2025-10-30,154.43,178.37
2025-10-31,154.18,178.14
2025-11-03,154.22,177.57
2025-11-04,153.5,176.39
2025-11-05,153.73,176.67
2025-11-06,153.6,177.15
2025-11-07,153.09,176.99
2025-11-10,154.1,178.31
2025-11-11,154.18,178.46
2025-11-12,154.79,179.19
2025-11-13,154.55,179.57
2025-11-14,153.86,179.22
2025-11-17,154.9,179.57
2025-11-18,155.25,179.94
2025-11-19,156.13,180.85
2025-11-20,157.61,181.47
2025-11-21,156.74,180.56
2025-11-24,156.98,181.22
2025-11-25,156.19,180.42
2025-11-26,156.42,181.09
2025-11-27,156.32,181.11
2025-11-28,156.12,180.57
2025-12-01,154.8,180.28
2025-12-02,156.07,181.26
2025-12-03,155.37,181.28
2025-12-04,154.77,180.55
2025-12-05,155.23,180.76
2025-12-08,155.55,181.29
2025-12-09,156.36,181.96
2025-12-10,156.71,182.32
2025-12-11,155.58,182.25
2025-12-12,155.99,182.99
2025-12-15,155.13,182.32
2025-12-16,154.61,182.07
2025-12-17,155.59,182.38
2025-12-18,155.77,182.55
2025-12-19,157.23,184.15
2025-12-22,157.32,184.77
2025-12-23,156.02,183.89
2025-12-24,155.96,183.83
2025-12-29,156.36,183.97
2025-12-30,156.06,183.48
2025-12-31,156.67,184.09
2026-01-02,156.93,183.94
2026-01-05,156.83,182.93
2026-01-06,156.44,183.14
2026-01-07,156.55,182.91
2026-01-08,156.72,182.97
2026-01-09,157.64,183.52
2026-01-12,157.73,184.42
2026-01-13,158.85,185.12
2026-01-14,158.63,184.82
2026-01-15,158.56,184.31
2026-01-16,158.1,183.67
2026-01-19,157.93,183.69
2026-01-20,157.9,185.18
2026-01-21,157.79,185.23
2026-01-22,158.79,185.88
2026-01-23,158.16,185.71
2026-01-26,154.21,182.52
2026-01-27,153.34,182.92
2026-01-28,152.63,182.76
2026-01-29,153.31,183.48
2026-01-30,154.03,183.59
2026-02-02,155.06,183.59
2026-02-03,155.85,183.92
2026-02-04,156.64,185.15
2026-02-05,156.9,185.11
2026-02-06,157.09,185.27
2026-02-09,156.19,185.65
2026-02-10,155.13,184.51
2026-02-11,153.61,182.79
2026-02-12,153.71,182.52
2026-02-13,153.29,181.83
2026-02-16,153.34,181.79
2026-02-17,153.1,181.06
2026-02-18,153.64,181.99
2026-02-19,154.9,182.05
2026-02-20,155.21,182.63
2026-02-23,154.82,182.44
2026-02-24,155.84,183.53
2026-02-25,156.74,184.7
2026-02-26,156.06,184.37
2026-02-27,155.98,184.13
2026-03-02,157.45,184.19
2026-03-03,157.66,182.98
2026-03-04,157.11,183.02
2026-03-05,157.54,183.03
2026-03-06,157.92,182.57
2026-03-09,158.5,183.15
2026-03-10,157.78,183.67
2026-03-11,158.56,183.63
2026-03-12,158.86,183.43
2026-03-13,159.33,182.85
2026-03-16,159.14,182.66
2026-03-17,158.95,183.29
2026-03-18,159.56,183.49
2026-03-19,158.81,182.46
2026-03-20,158.77,183.46
